Date,diesel_price_volatility_factor_v1
2015-10-05,0.035923529891838064
2015-10-05,0.03612570645062154
2015-10-05,0.034116792865755835
2015-10-06,0.034088772995439436
2015-10-06,0.04870420926256023
2015-10-06,0.047459456380078015
2015-10-07,0.048275252458095365
2015-10-07,0.05098627266131053
2015-10-07,0.04292318720568193
2015-10-08,0.05075004104985729
2015-10-08,0.05083568300477998
2015-10-08,0.05101241678809638
2015-10-09,0.049245981222456735
2015-10-09,0.048763488161469803
2015-10-09,0.050914307091060935
2015-10-12,0.05676119566419091
2015-10-12,0.07072866776872305
2015-10-12,0.06946949770226385
2015-10-13,0.07551342779712039
2015-10-13,0.0642762268122948
2015-10-13,0.07397026429512366
2015-10-14,0.07617494484482375
2015-10-14,0.07872201442700705
2015-10-14,0.08392059739155486
2015-10-15,0.0697809270335706
2015-10-15,0.06957170561448667
2015-10-15,0.07604706145173283
2015-10-16,0.07809083030462673
2015-10-16,0.07956052901826259
2015-10-16,0.07488071996254672
2015-10-19,0.07169658290244675
2015-10-19,0.07793223552048335
2015-10-19,0.0743053759076377
2015-10-20,0.07488991921405752
2015-10-20,0.07963562854163335
2015-10-20,0.08108575707167881
2015-10-21,0.07699675317755529
2015-10-21,0.06316433592793715
2015-10-21,0.07606839028062469
2015-10-22,0.0763343522486363
2015-10-22,0.08721677973047343
2015-10-22,0.08368751400231443
2015-10-23,0.08828797577560997
2015-10-23,0.08770810174093116
2015-10-23,0.08237826034619175
2015-10-26,0.08915255339957613
2015-10-26,0.08519493985951111
2015-10-26,0.0855232911739324
2015-10-27,0.08629156003468186
2015-10-27,0.08828042440552439
2015-10-27,0.07476251288726034
2015-10-28,0.08297228452854584
2015-10-28,0.07330916268256296
2015-10-28,0.07091849782122313
2015-10-29,0.07177155115671331
2015-10-29,0.06419207289150676
2015-10-29,0.06345295720188306
2015-10-30,0.06306090530324393
2015-10-30,0.05079545036384996
2015-10-30,0.05091179736563027
2015-11-02,0.048557068370907314
2015-11-02,0.040384953192148486
2015-11-02,0.04225057527417741
2015-11-03,0.0473738089841528
2015-11-03,0.04615059888743051
2015-11-03,0.04499086326876497
2015-11-04,0.04488516211030787
2015-11-04,0.045010616030517474
2015-11-04,0.04513633667877444
2015-11-05,0.039472775426759435
2015-11-05,0.0388209565384224
2015-11-05,0.03963177737206531
2015-11-06,0.039877729790255126
2015-11-06,0.03962729137995978
2015-11-06,0.030088019023827527
2015-11-09,0.03597159372955592
2015-11-09,0.035359895674489564
2015-11-09,0.032327490879354555
2015-11-10,0.0325509856464409
2015-11-10,0.03400016339664504
2015-11-10,0.031757588767604886
2015-11-11,0.0324429413637608
2015-11-11,0.02903331419629111
2015-11-11,0.035230195380575306
2015-11-12,0.03826864106255594
2015-11-12,0.05090775972172681
2015-11-12,0.0480249934917707
2015-11-13,0.06019745287980571
2015-11-13,0.05713570590069605
2015-11-13,0.05856895271476527
2015-11-16,0.06399522551541932
2015-11-16,0.05384844988887729
2015-11-16,0.05654192151641521
2015-11-17,0.05851077773360257
2015-11-17,0.05936328831760888
2015-11-17,0.0674177688405252
2015-11-18,0.06340311944560555
2015-11-18,0.060613163219177126
2015-11-18,0.06797295213612854
2015-11-19,0.0671916826854239
2015-11-19,0.0644743704453297
2015-11-19,0.06417822406643348
2015-11-20,0.057681982550759923
2015-11-20,0.047562356729371265
2015-11-20,0.04834609026921146
2015-11-23,0.04514975082849404
2015-11-23,0.04609217817334406
2015-11-23,0.03888573002881258
2015-11-24,0.03997791056581146
2015-11-24,0.03501491745413016
2015-11-24,0.03765870122100727
2015-11-25,0.0376688789894196
2015-11-25,0.03205983988122048
2015-11-25,0.035367907610792934
2015-11-26,0.0360887794179344
2015-11-26,0.03743794866010368
2015-11-26,0.03325323710039895
2015-11-27,0.03230909744414777
2015-11-27,0.04043870532998754
2015-11-27,0.038475966522973866
2015-11-30,0.0375091100029016
2015-11-30,0.036655907510688666
2015-11-30,0.04506291897494095
2015-12-01,0.046461931847322425
2015-12-01,0.046713785734535114
2015-12-01,0.043693376053872045
2015-12-02,0.036365429246989926
2015-12-02,0.05201452788388217
2015-12-02,0.05299696007932602
2015-12-03,0.053187300070221176
2015-12-03,0.05179489464205636
2015-12-03,0.061773870778690315
2015-12-04,0.06420877406194275
2015-12-04,0.07020992332431049
2015-12-04,0.06914365078816892
2015-12-07,0.06768686069676055
2015-12-07,0.07822446335090184
2015-12-07,0.07430836650878309
2015-12-08,0.07695857471453134
2015-12-08,0.07600211985262456
2015-12-08,0.08708291068402775
2015-12-09,0.07409760829759217
2015-12-09,0.0756944882763808
2015-12-09,0.06595419285701866
2015-12-10,0.06253363539264592
2015-12-10,0.06188421087335955
2015-12-10,0.06116907352100838
2015-12-11,0.0689721360798492
2015-12-11,0.06878638431061686
2015-12-11,0.073271185786264
2015-12-14,0.09413471434227298
2015-12-14,0.08120864759556115
2015-12-14,0.07844715135306037
2015-12-15,0.07952190473817847
2015-12-15,0.06506714480585797
2015-12-15,0.07387384140747248
2015-12-16,0.0684255475345763
2015-12-16,0.0747187318464305
2015-12-16,0.06999809521110459
2015-12-17,0.07309362337185764
2015-12-17,0.06746488798598615
2015-12-17,0.06336043279756016
2015-12-18,0.06644805824322224
2015-12-18,0.0620035841245729
2015-12-18,0.060214062586587784
2015-12-21,0.05887132861744073
2015-12-21,0.060111378104537476
2015-12-21,0.05420219347616181
2015-12-22,0.04958595231025934
2015-12-22,0.045830605977820627
2015-12-22,0.044528268173325655
2015-12-23,0.05220057470804159
2015-12-23,0.04765162932814645
2015-12-23,0.04099539269323366
2015-12-24,0.047889340032412325
2015-12-24,0.047206873320941665
2015-12-24,0.04356400144698871
2015-12-25,0.04196294661651101
2015-12-25,0.04069957684555141
2015-12-25,0.045781607173704414
2015-12-28,0.04195976908985966
2015-12-28,0.04094508517332724
2015-12-28,0.04316171142557777
2015-12-29,0.04331037853379118
2015-12-29,0.03647586721024915
2015-12-29,0.050250925915924644
2015-12-30,0.05340370357388503
2015-12-30,0.054540097378668356
2015-12-30,0.05576189459425825
2015-12-31,0.054162307515537855
2015-12-31,0.05612773131059325
2015-12-31,0.05461827125978658
2016-01-01,0.05596238816151504
2016-01-01,0.05850935347699763
2016-01-01,0.05979864361027866
2016-01-04,0.04569512495107868
2016-01-04,0.048000462959181374
2016-01-04,0.04543970363588713
2016-01-05,0.04423535539042757
2016-01-05,0.042949582844509025
2016-01-05,0.040232794802609426
2016-01-06,0.04378787249488829
2016-01-06,0.04356655189816243
2016-01-06,0.0399918047141536
2016-01-07,0.03885657387346777
2016-01-07,0.04557484686224234
2016-01-07,0.039233772298086354
2016-01-08,0.04775911780154376
2016-01-08,0.050272590277219545
2016-01-08,0.04212995766886724
2016-01-11,0.04052557491349011
2016-01-11,0.04591308213306186
2016-01-11,0.05287049166344306
2016-01-12,0.043251332668742946
2016-01-12,0.0415383357054223
2016-01-12,0.04370214843254649
2016-01-13,0.04582199859671043
2016-01-13,0.05078330871738476
2016-01-13,0.05084661028641487
2016-01-14,0.043161325279007644
2016-01-14,0.040415068694946064
2016-01-14,0.04191804172502863
2016-01-15,0.045809266406781034
2016-01-15,0.041880252570785675
2016-01-15,0.0434446007366965
2016-01-19,0.051003267867559446
2016-01-19,0.054055938103789405
2016-01-19,0.05380716598137834
2016-01-20,0.051722443010226854
2016-01-20,0.04672662814296543
2016-01-20,0.04502850948565258
2016-01-21,0.044949848595092254
2016-01-21,0.046547466810762696
2016-01-21,0.0465623834805296
2016-01-22,0.04917779534899883
2016-01-22,0.06424164450512605
2016-01-22,0.06449289366409384
2016-01-25,0.06437701453029895
2016-01-25,0.062277158286803753
2016-01-25,0.05225620643471159
2016-01-26,0.051072497489709545
2016-01-26,0.0550817574142027
2016-01-26,0.0465546274087911
2016-01-27,0.04165253093357308
2016-01-27,0.050544150116018684
2016-01-27,0.048337815882431044
2016-01-28,0.04993785026138792
2016-01-28,0.04646384496283387
2016-01-28,0.05136200497837018
2016-01-29,0.04982190504252492
2016-01-29,0.041608759759625906
2016-01-29,0.04054352941744667
2016-02-01,0.03142557344763959
2016-02-01,0.024604425976329267
2016-02-01,0.029269058365859052
2016-02-02,0.03184493680078633
2016-02-02,0.03768288736078598
2016-02-02,0.03786305733768022
2016-02-03,0.03989555809110884
2016-02-03,0.038296504044985615
2016-02-03,0.037874206993690096
2016-02-04,0.040773221057471075
2016-02-04,0.0425446171012344
2016-02-04,0.04263397184642554
2016-02-05,0.03983033461323742
2016-02-05,0.03673402902944435
2016-02-05,0.024262682820038548
2016-02-08,0.024895336463397394
